bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets,cat_followers,cat_friends,cat_listed_count,cat_likes,cat_tweets
1,1.0,1.0,0.0,1,0,1325114,1134,933,145,258177,5,4,3,3,5
1,1.0,1.0,0.0,1,0,1049963,5167,4351,23811,135709,5,4,4,5,5
1,1.0,0.0,0.0,1,0,1434504,172,4199,1126,149583,5,3,4,4,5
1,0.0,1.0,1.0,1,0,1003829,541372,655,129,229462,5,5,3,3,5
1,0.0,1.0,0.0,1,1,438122,84151,4191,181400,485784,5,5,4,5,5
1,1.0,0.0,0.0,1,1,1202159,360,16999,1058,16298,5,3,5,4,5
1,1.0,1.0,0.0,1,1,1416889,188,3328,96,367213,5,3,4,2,5
1,1.0,0.0,0.0,1,1,1378645,0,2862,4,90024,5,1,4,1,5
1,1.0,1.0,0.0,1,0,1617862,685,1632,6886,118398,5,3,4,4,5
1,0.0,1.0,0.0,1,0,914005,5,620,163,44055,5,1,3,3,5
1,0.0,0.0,1.0,1,0,231772,119,55,124,53289,5,3,2,3,5
1,1.0,1.0,0.0,1,1,703413,597,518,3863,27494,5,3,3,4,5
0,1.0,1.0,0.0,1,1,703413,597,518,3863,27494,5,3,3,4,5
1,1.0,1.0,0.0,1,0,2358340,87,24687,11016,105805,5,2,5,5,5
0,1.0,1.0,0.0,1,0,2358340,87,24687,11016,105805,5,2,5,5,5
1,1.0,0.0,0.0,1,0,1900367,9,840,53420,136670,5,1,3,5,5
0,1.0,0.0,0.0,1,0,1900367,9,840,53420,136670,5,1,3,5,5
1,1.0,1.0,0.0,1,0,1267932,824,2505,13789,29527,5,3,4,5,5
0,1.0,1.0,0.0,1,0,1267932,824,2505,13789,29527,5,3,4,5,5
1,1.0,1.0,0.0,1,1,1666921,1427,1803,77,43161,5,4,4,2,5
1,0.0,1.0,0.0,1,0,884879,720382,419,3601,88314,5,5,3,4,5
1,1.0,0.0,0.0,1,0,3121593,43,4937,0,5405,5,2,4,1,4
0,1.0,0.0,0.0,1,0,3121593,43,4937,0,5405,5,2,4,1,4
1,1.0,0.0,0.0,1,1,1161250,767,5418,1734,35273,5,3,4,4,5
1,1.0,0.0,1.0,1,0,1441200,3955,22653,18,101563,5,4,5,2,5
1,1.0,1.0,0.0,1,1,1061327,1086,14872,26981,22079,5,4,5,5,5
0,1.0,1.0,0.0,1,1,1061327,1086,14872,26981,22079,5,4,5,5,5
1,0.0,0.0,0.0,1,1,877364,5,3340,824,247345,5,1,4,3,5
1,0.0,1.0,0.0,0,0,970786,1940,1427,460,115423,5,4,4,3,5
1,1.0,1.0,0.0,1,1,1677582,421,6117,5522,12773,5,3,4,4,5
1,1.0,1.0,0.0,1,1,2063778,2141379,2063,634,62043,5,5,4,3,5
1,1.0,1.0,0.0,1,0,1316193,333,9405,111,181311,5,3,4,3,5
1,1.0,1.0,0.0,1,1,1758304,490,2887,1939,55243,5,3,4,4,5
1,0.0,0.0,0.0,1,1,1008999,593,739,696,42737,5,3,3,3,5
1,1.0,1.0,0.0,1,1,3689552,142,1683,492,20011,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1147655,1474,3867,3124,23755,5,4,4,4,5
1,0.0,0.0,0.0,1,1,2155295,23915,1513,1290,166374,5,5,4,4,5
1,1.0,1.0,0.0,1,0,1771085,414311,2414,21040,322229,5,5,4,5,5
1,1.0,0.0,0.0,1,0,1831879,657,1480,4149,111122,5,3,4,4,5
1,0.0,1.0,1.0,1,0,924409,636411,1005,317,169981,5,5,4,3,5
1,0.0,0.0,1.0,0,0,482,191,0,15,377,3,3,1,2,3
1,1.0,1.0,0.0,1,0,676229,3047,3292,2133,180252,5,4,4,4,5
1,0.0,1.0,1.0,0,0,864968,767106,1371,23,875763,5,5,4,2,5
1,1.0,0.0,0.0,1,0,1257821,7,22155,0,152481,5,1,5,1,5
1,0.0,1.0,0.0,0,1,1075927,39,2172,4271,8954,5,2,4,4,4
1,1.0,0.0,0.0,1,1,1080212,63,995,54,68294,5,2,3,2,5
1,1.0,1.0,0.0,1,1,1414849,11883,18237,2109,207682,5,5,5,4,5
1,1.0,0.0,0.0,1,1,1399168,203,10575,212,36094,5,3,5,3,5
1,0.0,1.0,0.0,1,0,1451615,0,735,29157,93526,5,1,3,5,5
1,1.0,0.0,0.0,1,1,1049242,98,4002,1169,47780,5,2,4,4,5
1,1.0,1.0,0.0,1,0,1418304,140,2789,550,69733,5,3,4,3,5
1,1.0,1.0,0.0,1,0,1823212,218,5401,767,16057,5,3,4,3,5
1,1.0,0.0,0.0,1,1,1962040,81,5491,782,59684,5,2,4,3,5
0,0.0,1.0,0.0,1,1,91834,28832,634,67677,273414,5,5,3,5,5
0,0.0,1.0,1.0,1,1,143533,125279,91,12,22759,5,5,2,2,5
0,0.0,1.0,0.0,1,1,16763,6,6,13299,51,5,1,1,5,2
0,0.0,0.0,0.0,1,0,14573,4113,1,0,2188,5,4,1,1,4
0,0.0,0.0,1.0,1,0,40974,18146,39,494,5826,5,5,2,3,4
0,1.0,1.0,0.0,1,1,182570,604,1033,1275,45383,5,3,4,4,5
0,0.0,1.0,1.0,1,0,82400,515,75,177,72996,5,3,2,3,5
0,0.0,0.0,0.0,1,1,76380,261,317,14850,86969,5,3,3,5,5
0,0.0,1.0,1.0,1,0,101743,86870,164,20,7440,5,5,3,2,4
0,0.0,0.0,1.0,1,1,23847,2587,8,7,62,5,4,1,1,2
0,0.0,0.0,1.0,1,0,115994,58584,163,44,38642,5,5,3,2,5
0,0.0,1.0,1.0,1,0,90453,87694,34,387,16564,5,5,2,3,5
0,0.0,1.0,1.0,1,0,88568,94061,117,68197,11038,5,5,3,5,5
0,1.0,1.0,0.0,1,1,103715,4,294,458,65947,5,1,3,3,5
0,1.0,1.0,0.0,1,1,126478,265,801,17206,21395,5,3,3,5,5
0,0.0,0.0,0.0,1,0,156108,4603,2203,29923,35313,5,4,4,5,5
0,0.0,1.0,0.0,1,1,271660,192,3107,212,24130,5,3,4,3,5
0,0.0,0.0,0.0,1,1,79600,298,272,9189,63080,5,3,3,4,5
0,0.0,1.0,1.0,1,0,99948,2016,74,402,48314,5,4,2,3,5
0,1.0,1.0,0.0,1,1,229129,1948,1564,5540,125856,5,4,4,4,5
0,0.0,0.0,1.0,0,0,915,1015,0,92,6702,3,4,1,2,4
0,0.0,1.0,0.0,1,1,125351,229,583,12,13675,5,3,3,2,5
0,0.0,0.0,1.0,1,1,79237,531,55,2593,93947,5,3,2,4,5
0,0.0,1.0,0.0,1,0,94539,84443,66,152,5023,5,5,2,3,4
0,1.0,1.0,0.0,1,1,329020,481,1240,125,6892,5,3,4,3,4
0,0.0,0.0,0.0,1,1,139198,253,731,303,13705,5,3,3,3,5
0,1.0,0.0,0.0,1,1,129182,1291,2576,3678,54962,5,4,4,4,5
0,1.0,1.0,0.0,1,1,149878,1040,2056,1307,37556,5,4,4,4,5
0,0.0,0.0,0.0,1,1,133024,139796,226,1963,69278,5,5,3,4,5
0,0.0,1.0,0.0,0,1,87246,50277,146,836,650,5,5,3,3,3
0,0.0,1.0,1.0,0,1,109076,1,288,150,44540,5,1,3,3,5
0,1.0,0.0,1.0,1,1,155943,1385,36,1771,9021,5,4,2,4,4
0,0.0,0.0,1.0,1,0,113325,88041,65,560,17964,5,5,2,3,5
0,1.0,0.0,0.0,1,0,439388,7,571,416,11801,5,1,3,3,5
0,0.0,0.0,0.0,1,1,17463,392,61,302,32358,5,3,2,3,5
0,1.0,0.0,0.0,1,1,109280,464,926,5965,34738,5,3,3,4,5
0,1.0,0.0,0.0,1,1,183922,74,203,33,14945,5,2,3,2,5
0,0.0,0.0,0.0,1,0,84953,28,72,4494,19866,5,2,2,4,5
0,0.0,0.0,0.0,1,0,276,12,0,22,611,3,2,1,2,3
0,1.0,1.0,0.0,1,0,155616,726,540,636,61988,5,3,3,3,5
0,0.0,0.0,1.0,1,0,34743,45828,135,22677,12405,5,5,3,5,5
0,1.0,1.0,0.0,1,1,218054,441,336,84,14363,5,3,3,2,5
0,0.0,1.0,1.0,0,1,107898,280,14,35,4950,5,3,2,2,4
0,0.0,1.0,0.0,1,1,81744,16273,158,69961,119575,5,5,3,5,5
0,0.0,0.0,1.0,0,1,3,11,0,3,7,1,2,1,1,1
0,0.0,0.0,0.0,1,1,24031,464,15,7396,46712,5,3,2,4,5
0,0.0,1.0,0.0,1,0,112644,3777,133,19105,99029,5,4,3,5,5
0,0.0,1.0,0.0,1,1,131537,12505,1415,16187,42232,5,5,4,5,5
0,0.0,0.0,0.0,1,1,25090,331,25,12,2388,5,3,2,2,4
0,0.0,1.0,0.0,1,0,99601,95978,117,29015,59326,5,5,3,5,5
0,0.0,1.0,0.0,1,1,128620,2817,1207,3066,78867,5,4,4,4,5
0,0.0,1.0,0.0,1,0,736785,285,1608,21387,88262,5,3,4,5,5
0,0.0,0.0,1.0,1,0,97456,1474,296,2488,15335,5,4,3,4,5
0,0.0,1.0,0.0,1,0,300071,230,202,18973,35981,5,3,3,5,5
0,1.0,0.0,1.0,1,1,152388,326,148,16597,13954,5,3,3,5,5
0,0.0,1.0,1.0,1,1,191735,133,78,5752,25498,5,3,2,4,5
0,0.0,1.0,0.0,1,0,102380,394,578,319,74196,5,3,3,3,5
0,1.0,1.0,0.0,1,1,206661,224,185,22643,18739,5,3,3,5,5
0,1.0,1.0,0.0,1,0,170457,149,198,3612,12698,5,3,3,4,5
0,1.0,0.0,0.0,1,1,121697,4,79,306,16702,5,1,2,3,5
0,0.0,0.0,0.0,1,0,154042,1075,273,78,1554,5,4,3,2,4
0,0.0,1.0,1.0,1,0,93551,19770,74,752,17965,5,5,2,3,5
0,0.0,1.0,1.0,1,0,80970,11675,32,79,17169,5,5,2,2,5
0,0.0,1.0,0.0,0,0,47451,103744,36,39783,1675,5,5,2,5,4
0,1.0,1.0,0.0,1,1,107129,1167,1276,66986,43832,5,4,4,5,5
0,1.0,1.0,0.0,1,1,162489,4940,878,47740,79636,5,4,3,5,5
0,0.0,1.0,0.0,1,1,99230,2327,1469,1784,12487,5,4,4,4,5
0,0.0,1.0,0.0,1,0,100365,21693,256,1617,61755,5,5,3,4,5
0,0.0,0.0,0.0,1,1,102889,102909,1070,22810,35767,5,5,4,5,5
0,0.0,1.0,0.0,1,0,435843,788,1441,5427,19058,5,3,4,4,5
0,1.0,1.0,0.0,1,1,105455,448,615,208,8036,5,3,3,3,4
0,1.0,1.0,0.0,1,1,108659,300,715,653,2349,5,3,3,3,4
0,1.0,0.0,0.0,1,1,143155,829,431,1880,9414,5,3,3,4,4
0,0.0,0.0,1.0,1,1,10,652,0,70,219,1,3,1,2,3
0,1.0,1.0,0.0,1,1,158844,0,489,8452,39941,5,1,3,4,5
0,1.0,1.0,0.0,1,1,205494,4915,1387,85367,60342,5,4,4,5,5
0,0.0,0.0,0.0,1,1,3,2,0,0,2,1,1,1,1,1
0,1.0,0.0,0.0,1,1,44203,3402,257,7544,41741,5,4,3,4,5
0,1.0,1.0,1.0,1,1,426359,854,402,4979,25667,5,3,3,4,5
0,0.0,0.0,1.0,1,1,40341,39979,48,4682,18357,5,5,2,4,5
0,0.0,1.0,0.0,1,0,120610,124728,249,347,32638,5,5,3,3,5
0,0.0,0.0,0.0,1,0,139991,81,159,133,18736,5,2,3,3,5
0,1.0,1.0,0.0,1,1,140123,2251,3669,0,85050,5,4,4,1,5
0,1.0,0.0,0.0,1,0,182021,1814,978,14538,62816,5,4,3,5,5
0,0.0,1.0,0.0,1,1,25198,19,10,2149,3017,5,2,1,4,4
0,1.0,1.0,0.0,1,1,77324,1010,269,29522,38730,5,4,3,5,5
0,1.0,1.0,0.0,1,1,121682,2305,792,14812,54192,5,4,3,5,5
0,1.0,0.0,0.0,1,1,182499,1365,1260,11563,16274,5,4,4,5,5
0,0.0,1.0,0.0,1,0,117284,511,219,1568,105155,5,3,3,4,5
0,0.0,0.0,1.0,1,1,2,2,0,0,1,1,1,1,1,1
0,1.0,1.0,0.0,1,1,79293,441,685,671,34047,5,3,3,3,5
0,0.0,0.0,0.0,1,1,159558,172,773,48735,43307,5,3,3,5,5
0,1.0,1.0,0.0,1,1,95032,2040,332,8344,18443,5,4,3,4,5
0,1.0,1.0,0.0,1,1,167574,2815,1057,5357,22142,5,4,4,4,5
0,1.0,1.0,0.0,1,1,127584,28422,1901,33503,27725,5,5,4,5,5
0,1.0,0.0,0.0,1,0,98031,180,226,188,5708,5,3,3,3,4
0,1.0,1.0,0.0,1,1,229369,599,1770,4590,192310,5,3,4,4,5
0,0.0,0.0,0.0,1,0,92530,12664,330,185,12736,5,5,3,3,5
0,0.0,1.0,0.0,1,0,110780,22418,269,21,100924,5,5,3,2,5
0,0.0,1.0,0.0,1,0,117549,340,265,53848,41905,5,3,3,5,5
0,1.0,1.0,1.0,1,1,134375,18589,1101,28394,11792,5,5,4,5,5
0,0.0,0.0,1.0,1,1,107,223,0,9,5,3,3,1,1,1
0,0.0,0.0,1.0,1,1,4,2,0,8,3,1,1,1,1,1
0,0.0,0.0,0.0,1,1,81267,8848,104,1,498,5,4,3,1,3
0,0.0,1.0,0.0,1,1,117618,79814,250,537,5223,5,5,3,3,4
0,1.0,1.0,0.0,1,1,154071,3383,1429,10596,22990,5,4,4,5,5
0,0.0,1.0,0.0,1,0,116647,2438,1261,880,21710,5,4,4,3,5
0,0.0,1.0,0.0,1,0,140538,382,565,135827,5603,5,3,3,5,4
0,1.0,1.0,0.0,1,1,1374299,130,265,2286,945,5,3,3,4,3
0,1.0,0.0,0.0,1,0,247509,173,413,23165,15952,5,3,3,5,5
0,0.0,1.0,0.0,1,1,144745,2011,342,625,77633,5,4,3,3,5
0,1.0,1.0,0.0,1,1,116996,1105,833,12382,24442,5,4,3,5,5
0,0.0,0.0,0.0,1,1,99098,443,891,282,44607,5,3,3,3,5
0,1.0,1.0,0.0,0,0,211626,619,1710,30,2779,5,3,4,2,4
0,0.0,1.0,0.0,1,0,99681,963,983,5288,22255,5,3,3,4,5
0,0.0,0.0,1.0,0,1,71,1,1,0,3,2,1,1,1,1
0,0.0,1.0,0.0,1,1,39828,2762,35,10237,5290,5,4,2,5,4
0,0.0,1.0,0.0,1,0,162916,811,623,1232,59539,5,3,3,4,5
0,0.0,0.0,0.0,1,0,89566,45,125,275,16708,5,2,3,3,5
0,0.0,1.0,0.0,1,1,336356,9,1260,355,6655,5,1,4,3,4
0,0.0,0.0,0.0,1,0,91639,696,1420,17306,15093,5,3,4,5,5
0,0.0,1.0,0.0,1,0,82557,96674,54,4205,21782,5,5,2,4,5
0,0.0,0.0,0.0,1,0,6083,80,27,11212,297,4,2,2,5,3
0,0.0,1.0,1.0,1,0,111341,93201,85,2116,35859,5,5,2,4,5
0,0.0,0.0,0.0,1,1,71105,62028,27,1818,27006,5,5,2,4,5
0,1.0,1.0,0.0,1,1,138284,13247,120,10653,40973,5,5,3,5,5
0,0.0,0.0,0.0,1,1,74940,0,34,259,4888,5,1,2,3,4
0,0.0,1.0,0.0,1,1,121500,346,532,35894,21246,5,3,3,5,5
0,1.0,1.0,0.0,1,0,232841,301,366,1410,45655,5,3,3,4,5
0,1.0,0.0,0.0,1,1,97777,65275,1206,33437,89169,5,5,4,5,5
0,1.0,0.0,0.0,1,1,115838,98041,608,102747,84835,5,5,3,5,5
0,1.0,0.0,0.0,1,1,131230,891,2870,1986,11431,5,3,4,4,5
0,0.0,0.0,0.0,1,0,74585,137,72,53,22208,5,3,2,2,5
0,0.0,0.0,0.0,1,1,92995,63065,314,27298,10623,5,5,3,5,5
0,1.0,1.0,0.0,1,1,153178,89,102,4405,8613,5,2,3,4,4
0,0.0,1.0,0.0,1,1,91090,5991,406,86059,85257,5,4,3,5,5
0,0.0,0.0,0.0,1,1,51551,91084,114,1209,7964,5,5,3,4,4
0,1.0,1.0,0.0,1,1,104452,34960,2672,26398,81809,5,5,4,5,5
0,1.0,0.0,0.0,1,1,169519,260,1119,6192,16997,5,3,4,4,5
0,0.0,1.0,1.0,1,0,54444,12740,20,243,20328,5,5,2,3,5
0,0.0,0.0,0.0,1,1,64754,41905,399,135,24571,5,5,3,3,5
0,0.0,0.0,0.0,1,1,94828,54440,372,2188,32417,5,5,3,4,5
0,0.0,0.0,1.0,0,1,8,0,0,1,1,1,1,1,1,1
0,0.0,0.0,0.0,1,1,63811,281,63,2129,54902,5,3,2,4,5
0,0.0,1.0,0.0,1,0,81403,290,44,64,36999,5,3,2,2,5
0,1.0,1.0,0.0,1,1,177302,11879,2175,55617,29096,5,5,4,5,5
0,1.0,1.0,0.0,1,0,154670,58,421,1893,37281,5,2,3,4,5
0,1.0,0.0,0.0,1,1,100142,2481,497,9653,901,5,4,3,4,3
0,1.0,0.0,1.0,1,1,26148,478,44,9229,5223,5,3,2,4,4
0,0.0,1.0,0.0,1,1,31467,2688,498,28524,72557,5,4,3,5,5
0,0.0,0.0,0.0,1,1,196464,436,165,14015,14081,5,3,3,5,5
0,1.0,1.0,0.0,1,1,114864,5,208,321,1617,5,1,3,3,4
0,0.0,0.0,0.0,1,1,113402,85,452,15349,35623,5,2,3,5,5
0,0.0,1.0,0.0,1,1,151835,1037,3595,464,43566,5,4,4,3,5
0,0.0,1.0,0.0,1,0,26299,22711,52,32770,9166,5,5,2,5,4
0,0.0,1.0,0.0,1,1,19852,19219,195,8572,2810,5,5,3,4,4
0,1.0,0.0,0.0,1,1,129242,866,775,5837,25449,5,3,3,4,5
0,0.0,0.0,0.0,1,0,18812,19657,34,7425,12186,5,5,2,4,5
0,1.0,0.0,0.0,1,1,124359,16559,1824,13100,30331,5,5,4,5,5
0,1.0,0.0,0.0,1,1,112882,1295,2689,13,60343,5,4,4,2,5
0,0.0,1.0,0.0,1,0,133629,7768,852,2008,53527,5,4,3,4,5
0,0.0,1.0,0.0,1,0,248753,49,329,1744,48457,5,2,3,4,5
0,0.0,1.0,0.0,1,0,198804,257,1347,4802,14891,5,3,4,4,5
0,0.0,0.0,0.0,1,0,193039,98,2804,11,14371,5,2,4,2,5
0,0.0,1.0,1.0,1,1,155498,6926,405,104113,66925,5,4,3,5,5
0,0.0,1.0,0.0,1,0,93642,103622,93,1224,4348,5,5,2,4,4
0,1.0,1.0,0.0,1,1,88281,589,151,0,4285,5,3,3,1,4
0,0.0,1.0,0.0,1,1,48561,16802,56,4425,6917,5,5,2,4,4
0,0.0,0.0,0.0,1,1,143525,970,690,15569,25407,5,3,3,5,5
0,0.0,1.0,0.0,1,1,95406,102517,805,0,16078,5,5,3,1,5
0,1.0,0.0,1.0,1,0,180539,391,70,2838,3988,5,3,2,4,4
0,1.0,0.0,0.0,1,1,95757,1095,283,13243,9697,5,4,3,5,4
0,1.0,0.0,0.0,1,0,138961,2679,355,13848,19420,5,4,3,5,5
0,1.0,0.0,0.0,1,1,934796,1471,505,9552,59108,5,4,3,4,5
0,1.0,1.0,0.0,1,0,116615,393,478,10915,25078,5,3,3,5,5
0,1.0,1.0,0.0,1,1,118184,3032,746,15253,26156,5,4,3,5,5
0,0.0,1.0,0.0,1,0,133554,1226,182,44703,50146,5,4,3,5,5
0,0.0,0.0,0.0,1,1,152786,1211,931,186,52324,5,4,3,3,5
0,1.0,1.0,0.0,1,1,98879,2752,566,47673,25991,5,4,3,5,5
0,1.0,1.0,0.0,1,1,61800,1551,187,2532,8512,5,4,3,4,4
0,0.0,0.0,1.0,1,1,119857,34,79,1886,20210,5,2,2,4,5
0,0.0,1.0,1.0,1,0,53815,298,22,17300,26159,5,3,2,5,5
0,1.0,1.0,0.0,0,1,114050,400,5151,7775,2940,5,3,4,4,4
0,0.0,1.0,0.0,1,1,85773,28845,4006,2436,33615,5,5,4,4,5
0,0.0,0.0,0.0,1,0,102646,39725,213,107562,15448,5,5,3,5,5
0,1.0,1.0,0.0,1,0,227038,504,886,13020,65894,5,3,3,5,5
0,1.0,0.0,0.0,1,0,86228,3,105,0,10445,5,1,3,1,5
0,1.0,0.0,0.0,1,1,112155,459,1724,5001,7126,5,3,4,4,4
0,0.0,0.0,0.0,1,1,34564,16070,50,0,272,5,5,2,1,3
0,0.0,1.0,0.0,1,0,44792,0,48,19,39650,5,1,2,2,5
0,1.0,1.0,0.0,1,0,159147,313,107,3303,17939,5,3,3,4,5
0,1.0,1.0,0.0,1,1,120547,8985,3828,1764,32449,5,4,4,4,5
0,1.0,0.0,0.0,1,1,119294,489,546,5957,9999,5,3,3,4,4
0,0.0,0.0,1.0,1,1,44371,111658,477,14,14046,5,5,3,2,5
0,1.0,1.0,0.0,1,0,207510,6733,1368,2700,15517,5,4,4,4,5
0,1.0,1.0,0.0,1,1,120384,1414,815,105,14600,5,4,3,3,5
0,0.0,1.0,0.0,1,1,98438,1347,662,18,28177,5,4,3,2,5
0,0.0,0.0,1.0,1,1,7,2,0,5,1,1,1,1,1,1
0,0.0,1.0,1.0,1,0,42696,7446,22,1448,5576,5,4,2,4,4
0,0.0,1.0,0.0,1,1,139512,9,507,5606,44985,5,1,3,4,5
0,0.0,1.0,1.0,1,0,83031,77394,20,1318,6074,5,5,2,4,4
0,0.0,1.0,0.0,1,1,86154,33347,272,727,43741,5,5,3,3,5
0,0.0,1.0,0.0,1,1,100218,13010,151,447,41039,5,5,3,3,5
0,0.0,0.0,0.0,1,1,97363,51049,1736,951,25524,5,5,4,3,5
0,0.0,1.0,1.0,1,1,73,15,0,220,48,2,2,1,3,2
0,1.0,1.0,0.0,1,1,61312,684,914,7867,34819,5,3,3,4,5
0,0.0,1.0,0.0,1,1,21332,828,108,1187,1710,5,3,3,4,4
0,0.0,1.0,1.0,1,0,368543,389,337,36726,36018,5,3,3,5,5
0,1.0,0.0,0.0,1,0,85052,787,296,27902,13874,5,3,3,5,5
0,0.0,0.0,0.0,1,1,32587,665,53,1220,5663,5,3,2,4,4
0,1.0,0.0,1.0,1,1,321150,1077,638,19332,4272,5,4,3,5,4
0,0.0,0.0,0.0,1,0,138170,64871,1052,84402,68217,5,5,4,5,5
0,0.0,1.0,1.0,1,1,122908,1034,301,2148,7987,5,4,3,4,4
0,0.0,0.0,1.0,0,1,220693,209100,255,24,5191,5,5,3,2,4
0,0.0,1.0,0.0,1,1,74965,57973,163,1268,29150,5,5,3,4,5
0,1.0,1.0,0.0,1,1,210140,838,342,6177,6470,5,3,3,4,4
0,1.0,1.0,0.0,1,0,290512,988,512,79711,53369,5,3,3,5,5
0,1.0,1.0,0.0,1,1,119656,74016,2140,229746,59576,5,5,4,5,5
0,1.0,0.0,0.0,1,1,195262,349,1329,48928,18056,5,3,4,5,5
0,0.0,1.0,1.0,1,1,155855,2563,254,8436,158476,5,4,3,4,5
0,0.0,0.0,1.0,1,0,106659,477,456,2962,12747,5,3,3,4,5
0,0.0,1.0,0.0,1,1,113145,466,621,619,96536,5,3,3,3,5
0,1.0,1.0,0.0,1,1,88941,3088,657,3828,13192,5,4,3,4,5
0,1.0,1.0,0.0,1,1,147378,313,995,25714,70162,5,3,3,5,5
0,1.0,1.0,0.0,1,1,142209,916,1316,45435,58160,5,3,4,5,5
0,1.0,0.0,0.0,1,1,73935,1777,339,2586,25873,5,4,3,4,5
0,1.0,1.0,0.0,1,0,39664,214,40,1484,22618,5,3,2,4,5
0,0.0,0.0,0.0,1,1,122,0,1,0,1,3,1,1,1,1
0,0.0,1.0,0.0,1,0,79795,34979,280,1827,8493,5,5,3,4,4
0,0.0,0.0,1.0,1,0,89986,98669,69,9600,22870,5,5,2,4,5
0,1.0,1.0,0.0,1,1,147767,1039,869,64007,196756,5,4,3,5,5
0,0.0,1.0,1.0,1,1,83355,75,68,3807,201000,5,2,2,4,5
0,1.0,0.0,0.0,1,1,138458,940,4102,815,71809,5,3,4,3,5
0,0.0,0.0,0.0,1,1,157079,14655,219,11745,104917,5,5,3,5,5
0,1.0,1.0,0.0,1,0,151817,521,263,74259,14108,5,3,3,5,5
0,0.0,1.0,0.0,1,1,39729,26823,639,630,6183,5,5,3,3,4
0,0.0,1.0,0.0,1,0,63712,912,77,38777,96248,5,3,2,5,5
0,0.0,1.0,0.0,1,0,99546,98,126,813,22934,5,2,3,3,5
0,1.0,1.0,0.0,1,1,94987,2590,1168,9536,42506,5,4,4,4,5
0,1.0,0.0,0.0,1,1,144631,132,3588,588,70730,5,3,4,3,5
0,1.0,0.0,1.0,1,1,533756,160,545,7599,38396,5,3,3,4,5
0,1.0,1.0,0.0,1,1,101186,5,1320,10126,16460,5,1,4,5,5
0,0.0,1.0,0.0,1,1,178552,351,80,720,16788,5,3,2,3,5
0,1.0,1.0,0.0,1,1,150106,824,1871,18165,41015,5,3,4,5,5
0,1.0,1.0,0.0,1,1,105429,188,2640,13289,113128,5,3,4,5,5
0,0.0,0.0,0.0,1,1,24451,21258,62,1526,3370,5,5,2,4,4
0,0.0,0.0,0.0,1,0,986523,1998,1451,103608,36695,5,4,4,5,5
0,1.0,1.0,0.0,1,0,148918,752,251,3933,30213,5,3,3,4,5
0,0.0,1.0,0.0,1,0,101561,3346,1262,221,36883,5,4,4,3,5
0,0.0,0.0,1.0,1,1,3,0,1,0,1,1,1,1,1,1
0,1.0,1.0,0.0,1,0,115632,692,662,4437,14865,5,3,3,4,5
0,1.0,0.0,0.0,1,1,265092,264,3691,3866,14456,5,3,4,4,5
0,1.0,1.0,0.0,1,1,235906,806,2611,9375,40089,5,3,4,4,5
0,1.0,0.0,0.0,1,1,99103,2438,3189,26976,64217,5,4,4,5,5
0,0.0,1.0,0.0,1,1,80118,3936,77,203,977,5,4,2,3,3
0,1.0,1.0,0.0,1,0,140527,13,227,27,328510,5,2,3,2,5
0,1.0,1.0,0.0,1,1,158848,1769,2504,141,128709,5,4,4,3,5
0,1.0,1.0,0.0,1,0,134597,302,167,192,63417,5,3,3,3,5
0,1.0,0.0,0.0,1,0,126122,76,147,4675,49418,5,2,3,4,5
0,0.0,0.0,1.0,1,1,138517,43,3726,12,55607,5,2,4,2,5
0,1.0,1.0,0.0,1,1,152435,1393,2464,8001,83713,5,4,4,4,5
0,0.0,1.0,0.0,0,1,135698,50656,133,1563,12577,5,5,3,4,5
0,1.0,1.0,0.0,1,1,112618,5055,408,23878,208664,5,4,3,5,5
0,0.0,1.0,1.0,1,1,362642,18994,546,8842,29763,5,5,3,4,5
0,1.0,1.0,0.0,1,0,114833,378,62,1976,38089,5,3,2,4,5
0,1.0,0.0,0.0,1,1,229508,1170,3451,18481,108523,5,4,4,5,5
0,0.0,1.0,0.0,1,1,101536,1270,1314,1899,220945,5,4,4,4,5
0,0.0,1.0,0.0,1,1,143443,1869,353,4680,10169,5,4,3,4,5
0,0.0,0.0,0.0,1,0,120131,174,399,0,7897,5,3,3,1,4
0,1.0,1.0,1.0,1,0,141210,3747,1896,1538,261639,5,4,4,4,5
0,0.0,1.0,0.0,1,0,95276,94700,77,1965,54562,5,5,2,4,5
0,0.0,1.0,0.0,1,1,92606,29,133,60,8594,5,2,3,2,4
0,1.0,1.0,0.0,1,1,123195,78,139,2251,42071,5,2,3,4,5
0,0.0,1.0,0.0,1,1,158918,1246,206,3256,214835,5,4,3,4,5
0,0.0,0.0,0.0,1,0,30050,933,53,129,39799,5,3,2,3,5
0,0.0,0.0,1.0,0,1,54,22,0,0,1,2,2,1,1,1
0,0.0,0.0,0.0,1,1,150402,595,832,227377,422292,5,3,3,5,5
0,0.0,1.0,0.0,1,1,162587,989,93,820,105010,5,3,2,3,5
0,0.0,1.0,0.0,1,0,187639,165251,461,180520,108193,5,5,3,5,5
0,0.0,0.0,1.0,1,1,289,74,0,36,16,3,2,1,2,2
0,0.0,1.0,0.0,1,1,93609,53542,126,48133,26872,5,5,3,5,5
0,0.0,0.0,0.0,1,1,93301,77996,251,16,17850,5,5,3,2,5
0,1.0,1.0,0.0,1,1,159848,5045,94,1410,16430,5,4,2,4,5
